text_input,output
"<mml:msub>
<mml:mi>τ</mml:mi>
<mml:mrow>
<mml:mi>φ</mml:mi>
<mml:mi>I</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>γ</mml:mi>
<mml:mrow>
<mml:mi>I</mml:mi>
<mml:mi>m</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>ψ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mn>3</mml:mn>
</mml:msup>
</mml:mrow>","τ_φI = Symbol('τ_φI')
γ_Im = Symbol('γ_Im')
ψ = Symbol('ψ')
e = Eq(τ_φI, sin(γ_Im) + tan(ψ)**3)"
"<mml:mi>Θ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>Y</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Β</mml:mi>
<mml:mrow>
<mml:mi>l</mml:mi>
<mml:mi>b</mml:mi>
<mml:mi>F</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Θ = Symbol('Θ')
Y = Symbol('Y')
Β_lbF = Symbol('Β_lbF')
e = Eq(Θ, sqrt(Y) + sin(Β_lbF))"
"<mml:mi>Π</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mn>7</mml:mn>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>ψ</mml:mi>
</mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mn>2</mml:mn>
<mml:mi>ω</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Π = Symbol('Π')
ψ = Symbol('ψ')
ω = Symbol('ω')
e = Eq(Π, 7*exp(ψ)*sin(2*ω))"
"<mml:mi>S</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mfrac>
<mml:msqrt>
<mml:msub>
<mml:mi>J</mml:mi>
<mml:mrow>
<mml:mi>5</mml:mi>
<mml:mi>8</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msqrt>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Z</mml:mi>
<mml:msub>
<mml:mi>λ</mml:mi>
<mml:mrow>
<mml:mi>1</mml:mi>
<mml:mi>υ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Γ</mml:mi>
<mml:mo>-</mml:mo>
<mml:msub>
<mml:mi>Λ</mml:mi>
<mml:mi>j</mml:mi>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","S = Symbol('S')
J_58 = Symbol('J_58')
Z = Symbol('Z')
λ_1υ = Symbol('λ_1υ')
Γ = Symbol('Γ')
Λ_j = Symbol('Λ_j')
e = Eq(S, sqrt(J_58)/log(Z*λ_1υ) - sin(Γ - Λ_j))"
"<mml:msub>
<mml:mi>i</mml:mi>
<mml:mrow>
<mml:mi>Μ</mml:mi>
<mml:mi>Μ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>J</mml:mi>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>S</mml:mi>
<mml:mi>C</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:msub>
<mml:mi>g</mml:mi>
<mml:mrow>
<mml:mi>k</mml:mi>
<mml:mi>q</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mn>8</mml:mn>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","i_ΜΜ = Symbol('i_ΜΜ')
J = Symbol('J')
S_C = Symbol('S_C')
g_kq = Symbol('g_kq')
e = Eq(i_ΜΜ, J + sin(S_C)/tan(g_kq**8))"
"<mml:mi>O</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>φ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>O</mml:mi>
<mml:mrow>
<mml:mi>Ι</mml:mi>
<mml:mi>g</mml:mi>
<mml:mi>Θ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:mi>C</mml:mi>
<mml:mo>-</mml:mo>
<mml:mi>H</mml:mi>
</mml:mrow>
</mml:msqrt>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","O = Symbol('O')
φ = Symbol('φ')
O_ΙgΘ = Symbol('O_ΙgΘ')
C = Symbol('C')
H = Symbol('H')
e = Eq(O, cos(φ) + log(O_ΙgΘ)/sqrt(C - H))"
"<mml:mi>λ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:msqrt>
<mml:mi>Ι</mml:mi>
</mml:msqrt>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>f</mml:mi>
<mml:msub>
<mml:mi>ξ</mml:mi>
<mml:mrow>
<mml:mi>k</mml:mi>
<mml:mi>Θ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>N</mml:mi>
<mml:mrow>
<mml:mi>N</mml:mi>
<mml:mi>S</mml:mi>
<mml:mi>n</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:mn>8</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","λ = Symbol('λ')
Ι = Symbol('Ι')
ξ_kΘ = Symbol('ξ_kΘ')
f = Symbol('f')
N_NSn = Symbol('N_NSn')
e = Eq(λ, sqrt(Ι)*tan(f**ξ_kΘ) - sin(N_NSn - 8))"
"<mml:mi>Ν</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>b</mml:mi>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>η</mml:mi>
</mml:msup>
</mml:mrow>","Ν = Symbol('Ν')
b = Symbol('b')
η = Symbol('η')
e = Eq(Ν, b + exp(η))"
"<mml:msub>
<mml:mi>Φ</mml:mi>
<mml:mrow>
<mml:mi>φ</mml:mi>
<mml:mi>p</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Δ</mml:mi>
<mml:mi>α</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>Λ</mml:mi>
<mml:msub>
<mml:mi>f</mml:mi>
<mml:mrow>
<mml:mi>3</mml:mi>
<mml:mi>υ</mml:mi>
<mml:mi>Α</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Φ_φp = Symbol('Φ_φp')
Δ_α = Symbol('Δ_α')
f_3υΑ = Symbol('f_3υΑ')
Λ = Symbol('Λ')
e = Eq(Φ_φp, log(Δ_α)*cos(Λ**f_3υΑ))"
"<mml:mi>Α</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>ο</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mi>m</mml:mi>
</mml:msup>","Α = Symbol('Α')
m = Symbol('m')
ο = Symbol('ο')
e = Eq(Α, log(ο)**m)"
"<mml:mi>Ε</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Λ</mml:mi>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Z</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ε = Symbol('Ε')
Λ = Symbol('Λ')
Z = Symbol('Z')
e = Eq(Ε, Λ*tan(Z))"
"<mml:mi>Χ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>q</mml:mi>
<mml:mi>f</mml:mi>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mn>7</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>ι</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:msub>
<mml:mi>x</mml:mi>
<mml:mrow>
<mml:mi>I</mml:mi>
<mml:mi>I</mml:mi>
<mml:mi>Λ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mi>Θ</mml:mi>
</mml:mrow>
</mml:msup>
</mml:msup>
</mml:mrow>","Χ = Symbol('Χ')
q_f = Symbol('q_f')
x_IIΛ = Symbol('x_IIΛ')
Θ = Symbol('Θ')
ι = Symbol('ι')
e = Eq(Χ, sin(q_f + 7)*tan(ι)**exp(x_IIΛ + Θ))"
"<mml:mi>π</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>Μ</mml:mi>
<mml:mrow>
<mml:mi>Θ</mml:mi>
<mml:mi>X</mml:mi>
<mml:mi>υ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>π</mml:mi>
<mml:mrow>
<mml:mi>ω</mml:mi>
<mml:mi>y</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>ν</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","π = Symbol('π')
Μ_ΘXυ = Symbol('Μ_ΘXυ')
π_ωy = Symbol('π_ωy')
ν = Symbol('ν')
e = Eq(π, -exp(Μ_ΘXυ) - exp(π_ωy) + sin(ν))"
"<mml:mi>δ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mi>Λ</mml:mi>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Y</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>δ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","δ = Symbol('δ')
Λ = Symbol('Λ')
Y = Symbol('Y')
e = Eq(δ, -Λ*tan(Y) + tan(δ))"
"<mml:mi>Φ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>τ</mml:mi>
</mml:msup>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>Ξ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>Y</mml:mi>
<mml:mn>5</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Φ = Symbol('Φ')
τ = Symbol('τ')
Ξ = Symbol('Ξ')
Y = Symbol('Y')
e = Eq(Φ, exp(τ) - log(Ξ) - cos(Y/5))"
"<mml:msub>
<mml:mi>ζ</mml:mi>
<mml:mrow>
<mml:mi>Ν</mml:mi>
<mml:mi>1</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>Δ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Ο</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>6</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","ζ_Ν1 = Symbol('ζ_Ν1')
Δ = Symbol('Δ')
Ο = Symbol('Ο')
e = Eq(ζ_Ν1, sin(Δ) + tan(Ο - 6))"
"<mml:msub>
<mml:mi>π</mml:mi>
<mml:mrow>
<mml:mi>ζ</mml:mi>
<mml:mi>Μ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>φ</mml:mi>
</mml:msqrt>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>Υ</mml:mi>
<mml:mrow>
<mml:mi>3</mml:mi>
<mml:mi>r</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:mi>ψ</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","π_ζΜ = Symbol('π_ζΜ')
φ = Symbol('φ')
Υ_3r = Symbol('Υ_3r')
ψ = Symbol('ψ')
e = Eq(π_ζΜ, sqrt(φ)*cos(Υ_3r - ψ))"
"<mml:mi>Ι</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>Y</mml:mi>
<mml:mi>Ν</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>w</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ι = Symbol('Ι')
Y = Symbol('Y')
Ν = Symbol('Ν')
w = Symbol('w')
e = Eq(Ι, sin(Y/Ν) + cos(w))"
"<mml:msub>
<mml:mi>Κ</mml:mi>
<mml:mrow>
<mml:mi>R</mml:mi>
<mml:mi>α</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>m</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:mi>ε</mml:mi>
<mml:mo>+</mml:mo>
<mml:mn>6</mml:mn>
</mml:mrow>
</mml:msqrt>
</mml:mfrac>
</mml:mrow>","Κ_Rα = Symbol('Κ_Rα')
m = Symbol('m')
ε = Symbol('ε')
e = Eq(Κ_Rα, cos(m)/sqrt(ε + 6))"
"<mml:mi>A</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:mfrac>
<mml:mi>m</mml:mi>
<mml:mi>χ</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:msqrt>
<mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mtext>exp</mml:mtext>
</mml:mfenced>
</mml:mrow>
<mml:msub>
<mml:mi>Η</mml:mi>
<mml:mrow>
<mml:mi>G</mml:mi>
<mml:mi>R</mml:mi>
<mml:mi>Ε</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>","A = Symbol('A')
m = Symbol('m')
χ = Symbol('χ')
Η_GRΕ = Symbol('Η_GRΕ')
e = Eq(A, sqrt(m/χ)*cos(E)**Η_GRΕ)"
"<mml:msub>
<mml:mi>Η</mml:mi>
<mml:mi>ω</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>o</mml:mi>
</mml:msqrt>
<mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:msub>
<mml:mi>n</mml:mi>
<mml:mi>v</mml:mi>
</mml:msub>
<mml:msub>
<mml:mi>υ</mml:mi>
<mml:mi>Ω</mml:mi>
</mml:msub>
</mml:msup>
</mml:mfenced>
</mml:mrow>
<mml:mn>8</mml:mn>
</mml:msup>
</mml:mrow>","Η_ω = Symbol('Η_ω')
o = Symbol('o')
υ_Ω = Symbol('υ_Ω')
n_v = Symbol('n_v')
e = Eq(Η_ω, sqrt(o)*log(n_v**υ_Ω)**8)"
"<mml:mi>Ρ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>φ</mml:mi>
</mml:msup>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>Σ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ρ = Symbol('Ρ')
φ = Symbol('φ')
Σ = Symbol('Σ')
e = Eq(Ρ, exp(φ) - cos(Σ))"
"<mml:mi>η</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Y</mml:mi>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>o</mml:mi>
<mml:mrow>
<mml:mi>2</mml:mi>
<mml:mi>R</mml:mi>
<mml:mi>Α</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>","η = Symbol('η')
Y = Symbol('Y')
o_2RΑ = Symbol('o_2RΑ')
e = Eq(η, Y + exp(o_2RΑ))"
"<mml:mi>Γ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mn>9</mml:mn>
<mml:msqrt>
<mml:mi>Ω</mml:mi>
</mml:msqrt>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mfrac>
<mml:msub>
<mml:mi>ω</mml:mi>
<mml:mrow>
<mml:mi>3</mml:mi>
<mml:mi>ν</mml:mi>
<mml:mi>5</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mi>J</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:msup>
</mml:mrow>","Γ = Symbol('Γ')
Ω = Symbol('Ω')
ω_3ν5 = Symbol('ω_3ν5')
J = Symbol('J')
e = Eq(Γ, 9*sqrt(Ω) + exp(ω_3ν5/J))"
"<mml:mi>n</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:msub>
<mml:mi>Τ</mml:mi>
<mml:mi>ξ</mml:mi>
</mml:msub>
<mml:mrow>
<mml:mfrac>
<mml:msub>
<mml:mi>S</mml:mi>
<mml:mrow>
<mml:mi>q</mml:mi>
<mml:mi>m</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>","n = Symbol('n')
S_qm = Symbol('S_qm')
Τ_ξ = Symbol('Τ_ξ')
e = Eq(n, Τ_ξ**(S_qm/2))"
"<mml:mi>Υ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Γ</mml:mi>
<mml:mrow>
<mml:mi>t</mml:mi>
<mml:mi>υ</mml:mi>
<mml:mi>l</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mn>2</mml:mn>
</mml:mrow>","Υ = Symbol('Υ')
Γ_tυl = Symbol('Γ_tυl')
e = Eq(Υ, log(Γ_tυl) + 2)"
"<mml:msub>
<mml:mi>Ψ</mml:mi>
<mml:mrow>
<mml:mi>Ν</mml:mi>
<mml:mi>I</mml:mi>
<mml:mi>T</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>H</mml:mi>
</mml:msup>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>Z</mml:mi>
</mml:msup>
</mml:mrow>","Ψ_ΝIT = Symbol('Ψ_ΝIT')
H = Symbol('H')
Z = Symbol('Z')
e = Eq(Ψ_ΝIT, exp(H) - exp(Z))"
"<mml:mi>Γ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Z</mml:mi>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>H</mml:mi>
</mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mfrac>
<mml:msub>
<mml:mi>φ</mml:mi>
<mml:mrow>
<mml:mi>8</mml:mi>
<mml:mi>7</mml:mi>
<mml:mi>Ο</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mn>7</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","Γ = Symbol('Γ')
Z = Symbol('Z')
H = Symbol('H')
φ_87Ο = Symbol('φ_87Ο')
e = Eq(Γ, Z + exp(H)*exp(-φ_87Ο/7))"
"<mml:mi>L</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:msub>
<mml:mi>ο</mml:mi>
<mml:mi>Ο</mml:mi>
</mml:msub>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mn>9</mml:mn>
<mml:msub>
<mml:mi>κ</mml:mi>
<mml:mrow>
<mml:mi>π</mml:mi>
<mml:mi>h</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:msup>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>T</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","L = Symbol('L')
κ_πh = Symbol('κ_πh')
ο_Ο = Symbol('ο_Ο')
T = Symbol('T')
e = Eq(L, ο_Ο**(exp(9*κ_πh)/2) + sin(T))"
"<mml:mi>Δ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>Ω</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>ν</mml:mi>
<mml:mrow>
<mml:mi>w</mml:mi>
<mml:mi>Ρ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Δ = Symbol('Δ')
Ω = Symbol('Ω')
ν_wΡ = Symbol('ν_wΡ')
e = Eq(Δ, sin(Ω) + tan(ν_wΡ))"
"<mml:msub>
<mml:mi>δ</mml:mi>
<mml:mrow>
<mml:mi>W</mml:mi>
<mml:mi>h</mml:mi>
<mml:mi>ι</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:msub>
<mml:mi>Η</mml:mi>
<mml:mi>Ω</mml:mi>
</mml:msub>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>j</mml:mi>
<mml:mrow>
<mml:mi>Ρ</mml:mi>
<mml:mi>L</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>c</mml:mi>
<mml:mi>Ψ</mml:mi>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","δ_Whι = Symbol('δ_Whι')
Η_Ω = Symbol('Η_Ω')
j_ΡL = Symbol('j_ΡL')
Ψ = Symbol('Ψ')
c = Symbol('c')
e = Eq(δ_Whι, Η_Ω*exp(j_ΡL)/sin(c**Ψ))"
"<mml:msub>
<mml:mi>π</mml:mi>
<mml:mrow>
<mml:mi>L</mml:mi>
<mml:mi>2</mml:mi>
<mml:mi>f</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:mi>l</mml:mi>
</mml:msqrt>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>J</mml:mi>
<mml:mi>v</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>γ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","π_L2f = Symbol('π_L2f')
l = Symbol('l')
J = Symbol('J')
v = Symbol('v')
γ = Symbol('γ')
e = Eq(π_L2f, -sqrt(l)*tan(J/v) + tan(γ))"
"<mml:mi>z</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:msub>
<mml:mi>Γ</mml:mi>
<mml:mi>8</mml:mi>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mi>ο</mml:mi>
</mml:mrow>
</mml:msup>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>ε</mml:mi>
<mml:mrow>
<mml:mi>I</mml:mi>
<mml:mi>Ξ</mml:mi>
<mml:mi>ν</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>M</mml:mi>
<mml:mi>4</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","z = Symbol('z')
Γ_8 = Symbol('Γ_8')
ο = Symbol('ο')
ε_IΞν = Symbol('ε_IΞν')
M_4 = Symbol('M_4')
e = Eq(z, -exp(Γ_8 + ο) + log(ε_IΞν) - tan(M_4))"
